SIMPLE,BITPIX,NAXIS,EXTEND,TEFF,LOGG,RADIUS,MASS,LSTAR,ALPHA,K,DELTA,QBAR,ZHE,HE,SI,MDOT,VINF,DMOM,LOGQ,HOPF_1,HOPF_2,HOPF_3,VROT,OMEGA,VESC,SIGMA_E,MUE,GAMMA,C_SOUND,U_CRIT,R_CRIT,W_CRIT,V_CRIT,DW_CRIT,RHO_CRIT,Z_CRIT,Y_CRIT,V_EIGEN,RHO_WIND,VMICRO,MDOTE-6,LOGMDOT,LOGLSTAR
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.2,0.33,40.09,2.0,0.1,7.21,1.3181885e-06,414.37281,11550000000000000936873295872.000000,-11.38,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07137,14.01,16.78,371.0,20.2,0.143,0.8307,339.0,112.2,25.13,20.0,1.3181885,-5.880022481505076,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.2,0.33,40.09,2.0,0.1,7.21,1.3181885e-06,414.37281,11550000000000000936873295872.000000,-11.38,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07137,14.01,16.78,371.0,20.2,0.143,0.8307,339.0,112.2,25.13,25.0,1.3181885,-5.880022481505076,5.282848602834645
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.15,0.32,23.76,2.0,0.1,7.81,8.6446619e-09,455.88819,74059999999999996921380864.000000,-13.47,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06438,15.53,18.7,413.5,22.53,0.001097,0.8301,421.5,128.5,0.24,1.0,0.008644661900000001,-8.063251987680482,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.15,0.32,23.76,2.0,0.1,7.81,8.6446619e-09,455.88819,74059999999999996921380864.000000,-13.47,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06438,15.53,18.7,413.5,22.53,0.001097,0.8301,421.5,128.5,0.24,5.0,0.008644661900000001,-8.063251987680482,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.15,0.32,23.76,2.0,0.1,7.81,8.6446619e-09,455.88819,74059999999999996921380864.000000,-13.47,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06438,15.53,18.7,413.5,22.53,0.001097,0.8301,421.5,128.5,0.24,10.0,0.008644661900000001,-8.063251987680482,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.15,0.32,23.76,2.0,0.1,7.81,8.6446619e-09,455.88819,74059999999999996921380864.000000,-13.47,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06438,15.53,18.7,413.5,22.53,0.001097,0.8301,421.5,128.5,0.24,15.0,0.008644661900000001,-8.063251987680482,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.15,0.32,23.76,2.0,0.1,7.81,8.6446619e-09,455.88819,74059999999999996921380864.000000,-13.47,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06438,15.53,18.7,413.5,22.53,0.001097,0.8301,421.5,128.5,0.24,20.0,0.008644661900000001,-8.063251987680482,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.15,0.32,23.76,2.0,0.1,7.81,8.6446619e-09,455.88819,74059999999999996921380864.000000,-13.47,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06438,15.53,18.7,413.5,22.53,0.001097,0.8301,421.5,128.5,0.24,25.0,0.008644661900000001,-8.063251987680482,5.078094150406411
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.45,0.05,0.32,3.224,2.0,0.1,7.66,5.871372e-10,362.47791,5061999999999999735758848.000000,-14.8,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.08334,12.0,14.3,316.1,17.86,6.4e-05,0.8005,255.4,89.0,0.00799,1.0,0.0005871372,-9.23126040260153,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.45,0.05,0.32,3.224,2.0,0.1,7.66,5.871372e-10,362.47791,5061999999999999735758848.000000,-14.8,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.08334,12.0,14.3,316.1,17.86,6.4e-05,0.8005,255.4,89.0,0.00799,5.0,0.0005871372,-9.23126040260153,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.45,0.05,0.32,3.224,2.0,0.1,7.66,5.871372e-10,362.47791,5061999999999999735758848.000000,-14.8,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.08334,12.0,14.3,316.1,17.86,6.4e-05,0.8005,255.4,89.0,0.00799,10.0,0.0005871372,-9.23126040260153,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.45,0.05,0.32,3.224,2.0,0.1,7.66,5.871372e-10,362.47791,5061999999999999735758848.000000,-14.8,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.08334,12.0,14.3,316.1,17.86,6.4e-05,0.8005,255.4,89.0,0.00799,15.0,0.0005871372,-9.23126040260153,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.45,0.05,0.32,3.224,2.0,0.1,7.66,5.871372e-10,362.47791,5061999999999999735758848.000000,-14.8,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.08334,12.0,14.3,316.1,17.86,6.4e-05,0.8005,255.4,89.0,0.00799,20.0,0.0005871372,-9.23126040260153,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.45,0.05,0.32,3.224,2.0,0.1,7.66,5.871372e-10,362.47791,5061999999999999735758848.000000,-14.8,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.08334,12.0,14.3,316.1,17.86,6.4e-05,0.8005,255.4,89.0,0.00799,25.0,0.0005871372,-9.23126040260153,5.487421211359474
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.1,0.34,11.37,2.0,0.1,7.36,1.445519e-10,440.37958,1195999999999999941279744.000000,-15.23,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06139,16.29,18.03,398.5,23.55,1.7e-05,0.7652,424.6,132.6,0.004154,1.0,0.0001445519,-9.839976195559615,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.1,0.34,11.37,2.0,0.1,7.36,1.445519e-10,440.37958,1195999999999999941279744.000000,-15.23,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06139,16.29,18.03,398.5,23.55,1.7e-05,0.7652,424.6,132.6,0.004154,5.0,0.0001445519,-9.839976195559615,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.1,0.34,11.37,2.0,0.1,7.36,1.445519e-10,440.37958,1195999999999999941279744.000000,-15.23,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06139,16.29,18.03,398.5,23.55,1.7e-05,0.7652,424.6,132.6,0.004154,10.0,0.0001445519,-9.839976195559615,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.1,0.34,11.37,2.0,0.1,7.36,1.445519e-10,440.37958,1195999999999999941279744.000000,-15.23,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06139,16.29,18.03,398.5,23.55,1.7e-05,0.7652,424.6,132.6,0.004154,15.0,0.0001445519,-9.839976195559615,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.1,0.34,11.37,2.0,0.1,7.36,1.445519e-10,440.37958,1195999999999999941279744.000000,-15.23,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06139,16.29,18.03,398.5,23.55,1.7e-05,0.7652,424.6,132.6,0.004154,20.0,0.0001445519,-9.839976195559615,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.1,0.34,11.37,2.0,0.1,7.36,1.445519e-10,440.37958,1195999999999999941279744.000000,-15.23,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06139,16.29,18.03,398.5,23.55,1.7e-05,0.7652,424.6,132.6,0.004154,25.0,0.0001445519,-9.839976195559615,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.1,0.3,11.37,2.0,0.1,7.81,8.081142e-10,466.69452,7086999999999999742050304.000000,-14.52,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06638,15.07,19.18,424.0,22.1,0.000106,0.8678,423.8,123.8,0.02191,1.0,0.0008081142,-9.092527261842656,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.1,0.3,11.37,2.0,0.1,7.81,8.081142e-10,466.69452,7086999999999999742050304.000000,-14.52,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06638,15.07,19.18,424.0,22.1,0.000106,0.8678,423.8,123.8,0.02191,5.0,0.0008081142,-9.092527261842656,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.1,0.3,11.37,2.0,0.1,7.81,8.081142e-10,466.69452,7086999999999999742050304.000000,-14.52,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06638,15.07,19.18,424.0,22.1,0.000106,0.8678,423.8,123.8,0.02191,10.0,0.0008081142,-9.092527261842656,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.1,0.3,11.37,2.0,0.1,7.81,8.081142e-10,466.69452,7086999999999999742050304.000000,-14.52,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06638,15.07,19.18,424.0,22.1,0.000106,0.8678,423.8,123.8,0.02191,15.0,0.0008081142,-9.092527261842656,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.1,0.3,11.37,2.0,0.1,7.81,8.081142e-10,466.69452,7086999999999999742050304.000000,-14.52,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06638,15.07,19.18,424.0,22.1,0.000106,0.8678,423.8,123.8,0.02191,20.0,0.0008081142,-9.092527261842656,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.45,0.1,0.3,11.37,2.0,0.1,7.81,8.081142e-10,466.69452,7086999999999999742050304.000000,-14.52,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.06638,15.07,19.18,424.0,22.1,0.000106,0.8678,423.8,123.8,0.02191,25.0,0.0008081142,-9.092527261842656,5.078094150406411
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.51,0.05,0.34,9.313,2.0,0.1,7.81,2.4740892e-08,409.25446,240800000000000005838471168.000000,-13.25,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.07735,12.93,16.43,363.1,19.26,0.002011,0.8527,316.4,68.61,0.2982,1.0,0.024740892,-7.606584646513918,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.51,0.05,0.34,9.313,2.0,0.1,7.81,2.4740892e-08,409.25446,240800000000000005838471168.000000,-13.25,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.07735,12.93,16.43,363.1,19.26,0.002011,0.8527,316.4,68.61,0.2982,5.0,0.024740892,-7.606584646513918,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.51,0.05,0.34,9.313,2.0,0.1,7.81,2.4740892e-08,409.25446,240800000000000005838471168.000000,-13.25,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.07735,12.93,16.43,363.1,19.26,0.002011,0.8527,316.4,68.61,0.2982,10.0,0.024740892,-7.606584646513918,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.51,0.05,0.34,9.313,2.0,0.1,7.81,2.4740892e-08,409.25446,240800000000000005838471168.000000,-13.25,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.07735,12.93,16.43,363.1,19.26,0.002011,0.8527,316.4,68.61,0.2982,15.0,0.024740892,-7.606584646513918,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.51,0.05,0.34,9.313,2.0,0.1,7.81,2.4740892e-08,409.25446,240800000000000005838471168.000000,-13.25,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.07735,12.93,16.43,363.1,19.26,0.002011,0.8527,316.4,68.61,0.2982,20.0,0.024740892,-7.606584646513918,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.51,0.05,0.34,9.313,2.0,0.1,7.81,2.4740892e-08,409.25446,240800000000000005838471168.000000,-13.25,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.07735,12.93,16.43,363.1,19.26,0.002011,0.8527,316.4,68.61,0.2982,25.0,0.024740892,-7.606584646513918,5.487421211359474
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.1,0.33,11.37,2.0,0.1,7.51,4.3044029e-09,407.63304,37090000000000001992294400.000000,-13.86,0.85,0.43,11.43,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07037,14.21,16.47,364.0,20.73,0.000463,0.7943,341.3,111.5,0.08343,1.0,0.0043044029000000004,-8.36608708467963,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.1,0.33,11.37,2.0,0.1,7.51,4.3044029e-09,407.63304,37090000000000001992294400.000000,-13.86,0.85,0.43,11.43,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07037,14.21,16.47,364.0,20.73,0.000463,0.7943,341.3,111.5,0.08343,5.0,0.0043044029000000004,-8.36608708467963,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.1,0.33,11.37,2.0,0.1,7.51,4.3044029e-09,407.63304,37090000000000001992294400.000000,-13.86,0.85,0.43,11.43,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07037,14.21,16.47,364.0,20.73,0.000463,0.7943,341.3,111.5,0.08343,10.0,0.0043044029000000004,-8.36608708467963,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.1,0.33,11.37,2.0,0.1,7.51,4.3044029e-09,407.63304,37090000000000001992294400.000000,-13.86,0.85,0.43,11.43,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07037,14.21,16.47,364.0,20.73,0.000463,0.7943,341.3,111.5,0.08343,15.0,0.0043044029000000004,-8.36608708467963,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.1,0.33,11.37,2.0,0.1,7.51,4.3044029e-09,407.63304,37090000000000001992294400.000000,-13.86,0.85,0.43,11.43,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07037,14.21,16.47,364.0,20.73,0.000463,0.7943,341.3,111.5,0.08343,20.0,0.0043044029000000004,-8.36608708467963,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.1,0.33,11.37,2.0,0.1,7.51,4.3044029e-09,407.63304,37090000000000001992294400.000000,-13.86,0.85,0.43,11.43,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07037,14.21,16.47,364.0,20.73,0.000463,0.7943,341.3,111.5,0.08343,25.0,0.0043044029000000004,-8.36608708467963,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.15,0.35,23.76,2.0,0.1,7.66,1.2160594e-07,400.2639,1028999999999999965019504640.000000,-12.4,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.06837,14.63,16.16,357.2,20.98,0.01257,0.7701,339.0,115.5,2.4,1.0,0.12160594000000001,-6.915045210867421,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.15,0.35,23.76,2.0,0.1,7.66,1.2160594e-07,400.2639,1028999999999999965019504640.000000,-12.4,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.06837,14.63,16.16,357.2,20.98,0.01257,0.7701,339.0,115.5,2.4,5.0,0.12160594000000001,-6.915045210867421,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.15,0.35,23.76,2.0,0.1,7.66,1.2160594e-07,400.2639,1028999999999999965019504640.000000,-12.4,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.06837,14.63,16.16,357.2,20.98,0.01257,0.7701,339.0,115.5,2.4,10.0,0.12160594000000001,-6.915045210867421,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.15,0.35,23.76,2.0,0.1,7.66,1.2160594e-07,400.2639,1028999999999999965019504640.000000,-12.4,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.06837,14.63,16.16,357.2,20.98,0.01257,0.7701,339.0,115.5,2.4,15.0,0.12160594000000001,-6.915045210867421,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.15,0.35,23.76,2.0,0.1,7.66,1.2160594e-07,400.2639,1028999999999999965019504640.000000,-12.4,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.06837,14.63,16.16,357.2,20.98,0.01257,0.7701,339.0,115.5,2.4,20.0,0.12160594000000001,-6.915045210867421,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.15,0.35,23.76,2.0,0.1,7.66,1.2160594e-07,400.2639,1028999999999999965019504640.000000,-12.4,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.06837,14.63,16.16,357.2,20.98,0.01257,0.7701,339.0,115.5,2.4,25.0,0.12160594000000001,-6.915045210867421,5.282848602834645
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.45,0.05,0.3,3.224,2.0,0.1,7.36,1.2626783e-09,373.235,11209999999999999828033536.000000,-14.49,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.08733,11.45,14.76,326.3,17.17,0.000146,0.8596,253.4,86.42,0.01669,1.0,0.0012626782999999998,-8.898707283119261,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.45,0.05,0.3,3.224,2.0,0.1,7.36,1.2626783e-09,373.235,11209999999999999828033536.000000,-14.49,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.08733,11.45,14.76,326.3,17.17,0.000146,0.8596,253.4,86.42,0.01669,5.0,0.0012626782999999998,-8.898707283119261,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.45,0.05,0.3,3.224,2.0,0.1,7.36,1.2626783e-09,373.235,11209999999999999828033536.000000,-14.49,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.08733,11.45,14.76,326.3,17.17,0.000146,0.8596,253.4,86.42,0.01669,10.0,0.0012626782999999998,-8.898707283119261,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.45,0.05,0.3,3.224,2.0,0.1,7.36,1.2626783e-09,373.235,11209999999999999828033536.000000,-14.49,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.08733,11.45,14.76,326.3,17.17,0.000146,0.8596,253.4,86.42,0.01669,15.0,0.0012626782999999998,-8.898707283119261,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.45,0.05,0.3,3.224,2.0,0.1,7.36,1.2626783e-09,373.235,11209999999999999828033536.000000,-14.49,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.08733,11.45,14.76,326.3,17.17,0.000146,0.8596,253.4,86.42,0.01669,20.0,0.0012626782999999998,-8.898707283119261,5.487421211359474
True,8,0,True,36000.0,3.45,14.2386,20.85,307200.0,0.45,0.05,0.3,3.224,2.0,0.1,7.36,1.2626783e-09,373.235,11209999999999999828033536.000000,-14.49,0.85,0.43,11.43,0.0,0.0,586.3,0.3413,0.6087,0.3847,22.11,-0.08733,11.45,14.76,326.3,17.17,0.000146,0.8596,253.4,86.42,0.01669,25.0,0.0012626782999999998,-8.898707283119261,5.487421211359474
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.15,0.33,23.76,2.0,0.1,7.21,1.2302672e-07,411.00322,1068999999999999960053448704.000000,-12.41,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07137,14.01,16.61,367.3,20.29,0.01348,0.8189,337.1,111.8,2.365,1.0,0.12302671999999999,-6.91000055450939,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.15,0.33,23.76,2.0,0.1,7.21,1.2302672e-07,411.00322,1068999999999999960053448704.000000,-12.41,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07137,14.01,16.61,367.3,20.29,0.01348,0.8189,337.1,111.8,2.365,5.0,0.12302671999999999,-6.91000055450939,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.15,0.33,23.76,2.0,0.1,7.21,1.2302672e-07,411.00322,1068999999999999960053448704.000000,-12.41,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07137,14.01,16.61,367.3,20.29,0.01348,0.8189,337.1,111.8,2.365,10.0,0.12302671999999999,-6.91000055450939,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.15,0.33,23.76,2.0,0.1,7.21,1.2302672e-07,411.00322,1068999999999999960053448704.000000,-12.41,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07137,14.01,16.61,367.3,20.29,0.01348,0.8189,337.1,111.8,2.365,15.0,0.12302671999999999,-6.91000055450939,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.15,0.33,23.76,2.0,0.1,7.21,1.2302672e-07,411.00322,1068999999999999960053448704.000000,-12.41,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07137,14.01,16.61,367.3,20.29,0.01348,0.8189,337.1,111.8,2.365,20.0,0.12302671999999999,-6.91000055450939,5.282848602834645
True,8,0,True,36000.0,3.6,11.2504,18.39,191800.0,0.45,0.15,0.33,23.76,2.0,0.1,7.21,1.2302672e-07,411.00322,1068999999999999960053448704.000000,-12.41,0.75,0.44,4.4,0.0,0.0,673.5,0.3413,0.6087,0.2724,22.11,-0.07137,14.01,16.61,367.3,20.29,0.01348,0.8189,337.1,111.8,2.365,25.0,0.12302671999999999,-6.91000055450939,5.282848602834645
True,8,0,True,36000.0,3.9,7.0237,14.3,74750.0,0.51,0.1,0.35,38.32,2.0,0.1,7.81,2.5506581e-09,546.14108,23269999999999998863343616.000000,-13.97,1.05,0.47,2.7,0.0,0.0,818.9,0.3413,0.6087,0.1365,22.11,-0.05141,19.45,22.89,506.1,28.58,0.00027,0.8008,654.3,110.8,0.09467,1.0,0.0025506581000000004,-8.593347751987892,4.8736111969964675
True,8,0,True,36000.0,3.9,7.0237,14.3,74750.0,0.51,0.1,0.35,38.32,2.0,0.1,7.81,2.5506581e-09,546.14108,23269999999999998863343616.000000,-13.97,1.05,0.47,2.7,0.0,0.0,818.9,0.3413,0.6087,0.1365,22.11,-0.05141,19.45,22.89,506.1,28.58,0.00027,0.8008,654.3,110.8,0.09467,5.0,0.0025506581000000004,-8.593347751987892,4.8736111969964675
True,8,0,True,36000.0,3.9,7.0237,14.3,74750.0,0.51,0.1,0.35,38.32,2.0,0.1,7.81,2.5506581e-09,546.14108,23269999999999998863343616.000000,-13.97,1.05,0.47,2.7,0.0,0.0,818.9,0.3413,0.6087,0.1365,22.11,-0.05141,19.45,22.89,506.1,28.58,0.00027,0.8008,654.3,110.8,0.09467,10.0,0.0025506581000000004,-8.593347751987892,4.8736111969964675
True,8,0,True,36000.0,3.9,7.0237,14.3,74750.0,0.51,0.1,0.35,38.32,2.0,0.1,7.81,2.5506581e-09,546.14108,23269999999999998863343616.000000,-13.97,1.05,0.47,2.7,0.0,0.0,818.9,0.3413,0.6087,0.1365,22.11,-0.05141,19.45,22.89,506.1,28.58,0.00027,0.8008,654.3,110.8,0.09467,15.0,0.0025506581000000004,-8.593347751987892,4.8736111969964675
True,8,0,True,36000.0,3.9,7.0237,14.3,74750.0,0.51,0.1,0.35,38.32,2.0,0.1,7.81,2.5506581e-09,546.14108,23269999999999998863343616.000000,-13.97,1.05,0.47,2.7,0.0,0.0,818.9,0.3413,0.6087,0.1365,22.11,-0.05141,19.45,22.89,506.1,28.58,0.00027,0.8008,654.3,110.8,0.09467,20.0,0.0025506581000000004,-8.593347751987892,4.8736111969964675
True,8,0,True,36000.0,3.9,7.0237,14.3,74750.0,0.51,0.1,0.35,38.32,2.0,0.1,7.81,2.5506581e-09,546.14108,23269999999999998863343616.000000,-13.97,1.05,0.47,2.7,0.0,0.0,818.9,0.3413,0.6087,0.1365,22.11,-0.05141,19.45,22.89,506.1,28.58,0.00027,0.8008,654.3,110.8,0.09467,25.0,0.0025506581000000004,-8.593347751987892,4.8736111969964675
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.51,0.1,0.34,38.32,2.0,0.1,7.81,1.9874555e-08,511.86279,191199999999999995503706112.000000,-13.19,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.05839,17.13,21.26,470.0,25.17,0.001825,0.8448,535.0,96.33,0.4914,1.0,0.019874555000000002,-7.701702586606487,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.51,0.1,0.34,38.32,2.0,0.1,7.81,1.9874555e-08,511.86279,191199999999999995503706112.000000,-13.19,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.05839,17.13,21.26,470.0,25.17,0.001825,0.8448,535.0,96.33,0.4914,5.0,0.019874555000000002,-7.701702586606487,5.078094150406411
True,8,0,True,36000.0,3.75,8.8893,16.22,119700.0,0.51,0.1,0.34,38.32,2.0,0.1,7.81,1.9874555e-08,511.86279,191199999999999995503706112.000000,-13.19,0.95,0.48,4.4,0.0,0.0,749.4,0.3413,0.6087,0.1928,22.11,-0.05839,17.13,21.26,470.0,25.17,0.001825,0.8448,535.0,96.33,0.4914,10.0,0.019874555000000002,-7.701702586606487,5.078094150406411
